Topic,DOI,Probability,Assignments,Characteristic
74,10.2307/4330582,0.000742758108443,3.0,0.105997297113
75,10.2307/4330582,0.0658578856153,266.0,1.16590203425
76,10.2307/4330582,0.0143599900966,58.0,2.48863058651
77,10.2307/4330582,0.000247586036148,1.0,0.038798336572
80,10.2307/4330582,0.00346620450607,14.0,1.62698556705
81,10.2307/4330582,0.000495172072295,2.0,0.0240873754549
82,10.2307/4330582,0.000247586036148,1.0,0.0328778383637
83,10.2307/4330582,0.00495172072295,20.0,0.838222116698
86,10.2307/4330582,0.00222827432533,9.0,0.0539365670655
89,10.2307/4330582,0.00717999504828,29.0,0.851099747037
91,10.2307/4330582,0.000247586036148,1.0,0.0368012649455
93,10.2307/4330582,0.00346620450607,14.0,0.362030023998
95,10.2307/4330582,0.00668482297598,27.0,0.530394452767
99,10.2307/4330582,0.000247586036148,1.0,0.0833441257684
1,10.2307/4330583,0.000441306266549,2.0,0.113649895622
4,10.2307/4330583,0.192188879082,871.0,3.26929385878
11,10.2307/4330583,0.000220653133274,1.0,0.0445910589529
12,10.2307/4330583,0.0101500441306,46.0,0.569544604096
13,10.2307/4330583,0.00198587819947,9.0,0.376524044705
15,10.2307/4330583,0.000220653133274,1.0,0.0262401704906
19,10.2307/4330583,0.10039717564,455.0,14.0949534517
22,10.2307/4330583,0.00617828773169,28.0,0.843443553628
23,10.2307/4330583,0.00706090026478,32.0,0.204937916386
27,10.2307/4330583,0.000441306266549,2.0,0.0132806406023
29,10.2307/4330583,0.00661959399823,30.0,0.298231149681
31,10.2307/4330583,0.0494263018535,224.0,1.11661892498
32,10.2307/4330583,0.000220653133274,1.0,0.0322724345467
34,10.2307/4330583,0.00860547219771,39.0,0.229469742832
36,10.2307/4330583,0.00595763459841,27.0,0.494240823638
38,10.2307/4330583,0.000220653133274,1.0,0.0751764492231
41,10.2307/4330583,0.000661959399823,3.0,0.140980925884
43,10.2307/4330583,0.0236098852604,107.0,0.839741343
46,10.2307/4330583,0.00375110326567,17.0,0.318329395448
47,10.2307/4330583,0.00573698146514,26.0,0.495831895022
49,10.2307/4330583,0.000882612533098,4.0,0.123165198624
51,10.2307/4330583,0.00353045013239,16.0,0.523178854991
52,10.2307/4330583,0.000220653133274,1.0,0.0505036855544
53,10.2307/4330583,0.0105913503972,48.0,1.97211228186
57,10.2307/4330583,0.000220653133274,1.0,0.0617847128664
61,10.2307/4330583,0.0108120035305,49.0,1.59286672822
64,10.2307/4330583,0.00419240953222,19.0,0.578829268751
65,10.2307/4330583,0.000220653133274,1.0,0.0454719173901
66,10.2307/4330583,0.000441306266549,2.0,0.0783485558658
68,10.2307/4330583,0.0765666372462,347.0,3.93513661743
69,10.2307/4330583,0.0593556928508,269.0,1.48494800385
70,10.2307/4330583,0.0121359223301,55.0,0.583168554089
73,10.2307/4330583,0.000661959399823,3.0,0.198031115861
74,10.2307/4330583,0.00132391879965,6.0,0.188933399399
75,10.2307/4330583,0.0355251544572,161.0,0.628912535859
78,10.2307/4330583,0.000661959399823,3.0,0.10150706946
82,10.2307/4330583,0.00375110326567,17.0,0.498122465923
86,10.2307/4330583,0.00860547219771,39.0,0.208300038755
87,10.2307/4330583,0.0127978817299,58.0,2.47551045429
89,10.2307/4330583,0.00838481906443,38.0,0.993916755751
91,10.2307/4330583,0.000441306266549,2.0,0.0655958998741
92,10.2307/4330583,0.00684024713151,31.0,0.519104551162
93,10.2307/4330583,0.313768755516,1422.0,32.7717853608
95,10.2307/4330583,0.00397175639894,18.0,0.31513139081
0,10.2307/4331503,0.00430107526882,2.0,0.56980293902
14,10.2307/4331503,0.00860215053763,4.0,1.22499627716
23,10.2307/4331503,0.094623655914,44.0,2.74638844292
26,10.2307/4331503,0.00215053763441,1.0,0.400326878004
27,10.2307/4331503,0.058064516129,27.0,1.74738957705
29,10.2307/4331503,0.270967741935,126.0,12.2078516032
45,10.2307/4331503,0.333333333333,155.0,28.41410784
56,10.2307/4331503,0.00215053763441,1.0,0.712023790932
66,10.2307/4331503,0.00430107526882,2.0,0.763603559535
75,10.2307/4331503,0.0301075268817,14.0,0.533002639086
82,10.2307/4331503,0.010752688172,5.0,1.42788805539
86,10.2307/4331503,0.0860215053763,40.0,2.08219636203
88,10.2307/4331503,0.094623655914,44.0,11.5615928201
4,10.2307/4331502,0.0665362035225,34.0,1.13183656933
27,10.2307/4331502,0.244618395303,125.0,7.36152925754
28,10.2307/4331502,0.185909980431,95.0,28.3145717334
29,10.2307/4331502,0.0880626223092,45.0,3.96746644918
32,10.2307/4331502,0.00195694716243,1.0,0.286220495823
42,10.2307/4331502,0.00391389432485,2.0,1.14503746397
45,10.2307/4331502,0.0215264187867,11.0,1.83496195444
69,10.2307/4331502,0.00782778864971,4.0,0.195833938948
80,10.2307/4331502,0.00195694716243,1.0,0.918562301552
81,10.2307/4331502,0.00391389432485,2.0,0.190389255308
86,10.2307/4331502,0.178082191781,91.0,4.31057431797
88,10.2307/4331502,0.183953033268,94.0,22.4763041347
98,10.2307/4331502,0.00782778864971,4.0,1.43716425039
99,10.2307/4331502,0.00391389432485,2.0,1.31752220735
0,10.2307/4330586,0.149931224209,872.0,19.8627661377
1,10.2307/4330586,0.00120357634113,7.0,0.309957813678
3,10.2307/4330586,0.000687757909216,4.0,0.117187245858
4,10.2307/4330586,0.124656121045,725.0,2.12050506221
5,10.2307/4330586,0.00085969738652,5.0,0.261655543476
9,10.2307/4330586,0.0153026134801,89.0,3.58574680739
10,10.2307/4330586,0.00584594222834,34.0,0.569549147264
11,10.2307/4330586,0.000687757909216,4.0,0.138986711949
12,10.2307/4330586,0.0173658872077,101.0,0.974443778489
13,10.2307/4330586,0.00292297111417,17.0,0.554197587121
15,10.2307/4330586,0.00343878954608,20.0,0.408942409434
16,10.2307/4330586,0.000343878954608,2.0,0.0464581966505
23,10.2307/4330586,0.0211485557084,123.0,0.613822710833
24,10.2307/4330586,0.0113480055021,66.0,2.70349712632
27,10.2307/4330586,0.00206327372765,12.0,0.0620920184419
29,10.2307/4330586,0.00808115543329,47.0,0.36407856377
31,10.2307/4330586,0.108665749656,632.0,2.45493245524
32,10.2307/4330586,0.000515818431912,3.0,0.0754429195489
33,10.2307/4330586,0.000343878954608,2.0,0.0347035427208
34,10.2307/4330586,0.0459078404402,267.0,1.22415831436
35,10.2307/4330586,0.00103163686382,6.0,0.235673120262
36,10.2307/4330586,0.000171939477304,1.0,0.0142639679347
40,10.2307/4330586,0.000343878954608,2.0,0.0460839299963
43,10.2307/4330586,0.0452200825309,263.0,1.60835905877
44,10.2307/4330586,0.0230398899587,134.0,2.47901229699
45,10.2307/4330586,0.00137551581843,8.0,0.117252164402
47,10.2307/4330586,0.00120357634113,7.0,0.104021869628
48,10.2307/4330586,0.00275103163686,16.0,0.594035322761
49,10.2307/4330586,0.00137551581843,8.0,0.191947964292
50,10.2307/4330586,0.000343878954608,2.0,0.0914679805767
52,10.2307/4330586,0.00206327372765,12.0,0.472247667674
54,10.2307/4330586,0.050894085282,296.0,7.11751998534
55,10.2307/4330586,0.00361072902338,21.0,1.4630661778
57,10.2307/4330586,0.00103163686382,6.0,0.288866903759
59,10.2307/4330586,0.00361072902338,21.0,0.850050962707
61,10.2307/4330586,0.000171939477304,1.0,0.0253307975617
62,10.2307/4330586,0.00257909215956,15.0,0.455708153722
63,10.2307/4330586,0.00618982118294,36.0,0.765903799221
64,10.2307/4330586,0.000171939477304,1.0,0.0237389980994
65,10.2307/4330586,0.000171939477304,1.0,0.035433069053
66,10.2307/4330586,0.000171939477304,1.0,0.0305257612778
68,10.2307/4330586,0.0221801925722,129.0,1.13994934493
69,10.2307/4330586,0.0510660247593,297.0,1.27755886401
70,10.2307/4330586,0.00636176066025,37.0,0.305702250293
71,10.2307/4330586,0.000171939477304,1.0,0.0331009461435
74,10.2307/4330586,0.000171939477304,1.0,0.0245370863731
75,10.2307/4330586,0.116918844567,680.0,2.06984960796
76,10.2307/4330586,0.0931911966988,542.0,16.150321897
79,10.2307/4330586,0.00343878954608,20.0,0.413784938106
80,10.2307/4330586,0.000515818431912,3.0,0.242117608026
81,10.2307/4330586,0.00240715268226,14.0,0.117094629683
82,10.2307/4330586,0.00154745529574,9.0,0.205492142771
86,10.2307/4330586,0.00361072902338,21.0,0.0873996194774
89,10.2307/4330586,0.00825309491059,48.0,0.978302483978
90,10.2307/4330586,0.000515818431912,3.0,0.174579538419
93,10.2307/4330586,0.00257909215956,15.0,0.269374987767
95,10.2307/4330586,0.0137551581843,80.0,1.09137663392
96,10.2307/4330586,0.000171939477304,1.0,0.0274065547425
97,10.2307/4330586,0.0041265474553,24.0,0.849783968673
99,10.2307/4330586,0.000171939477304,1.0,0.0578794573553
4,10.2307/40271539,0.05,28.0,0.850541892537
15,10.2307/40271539,0.35,196.0,41.6221584322
29,10.2307/40271539,0.116071428571,65.0,5.22934119482
31,10.2307/40271539,0.0160714285714,9.0,0.363079182971
36,10.2307/40271539,0.00178571428571,1.0,0.148141495551
52,10.2307/40271539,0.00357142857143,2.0,0.817438224759
53,10.2307/40271539,0.00178571428571,1.0,0.332500478475
75,10.2307/40271539,0.119642857143,67.0,2.11807362509
81,10.2307/40271539,0.0267857142857,15.0,1.30297646602
83,10.2307/40271539,0.00357142857143,2.0,0.604567701668
86,10.2307/40271539,0.291071428571,163.0,7.04553898482
87,10.2307/40271539,0.00178571428571,1.0,0.345412973486
96,10.2307/40271539,0.0178571428571,10.0,2.84636647112
16,10.2307/40271536,0.0266990291262,11.0,3.60705047198
19,10.2307/40271536,0.00242718446602,1.0,0.340757116414
27,10.2307/40271536,0.143203883495,59.0,4.30956787545
31,10.2307/40271536,0.0169902912621,7.0,0.383837755461
42,10.2307/40271536,0.00242718446602,1.0,0.710089980691
43,10.2307/40271536,0.283980582524,117.0,10.1004402658
45,10.2307/40271536,0.00242718446602,1.0,0.206898843495
46,10.2307/40271536,0.00242718446602,1.0,0.205977844113
69,10.2307/40271536,0.0655339805825,27.0,1.63951508232
75,10.2307/40271536,0.0679611650485,28.0,1.20313702512
81,10.2307/40271536,0.0679611650485,28.0,3.30593381669
82,10.2307/40271536,0.0995145631068,41.0,13.2148960077
86,10.2307/40271536,0.218446601942,90.0,5.28761636838
18,10.2307/40271537,0.00682593856655,4.0,1.37478844441
27,10.2307/40271537,0.0733788395904,43.0,2.20825777988
28,10.2307/40271537,0.438566552901,257.0,66.7948223824
29,10.2307/40271537,0.0904436860068,53.0,4.07474000163
30,10.2307/40271537,0.00341296928328,2.0,0.662166758291
33,10.2307/40271537,0.00341296928328,2.0,0.344429700451
58,10.2307/40271537,0.00170648464164,1.0,0.284655565476
62,10.2307/40271537,0.00682593856655,4.0,1.2060972114
81,10.2307/40271537,0.0290102389078,17.0,1.4111872533
84,10.2307/40271537,0.0153583617747,9.0,4.45718155774
86,10.2307/40271537,0.288395904437,169.0,6.98077649787
88,10.2307/40271537,0.042662116041,25.0,5.21267128969
2,10.2307/40271534,0.000201816347124,1.0,0.0494581258056
3,10.2307/40271534,0.0173562058527,86.0,2.95732834935
4,10.2307/40271534,0.0972754793138,482.0,1.65473740546
5,10.2307/40271534,0.00302724520686,15.0,0.921365473779
6,10.2307/40271534,0.000201816347124,1.0,0.0287835846863
8,10.2307/40271534,0.000403632694248,2.0,0.100592701271
9,10.2307/40271534,0.00302724520686,15.0,0.709351696678
10,10.2307/40271534,0.000201816347124,1.0,0.0196622415889
12,10.2307/40271534,0.000403632694248,2.0,0.0226488496096
13,10.2307/40271534,0.000201816347124,1.0,0.0382645357238
14,10.2307/40271534,0.00161453077699,8.0,0.229918574725
15,10.2307/40271534,0.000403632694248,2.0,0.0480001827098
16,10.2307/40271534,0.00141271442987,7.0,0.19085833522
17,10.2307/40271534,0.000201816347124,1.0,0.0391818362377
20,10.2307/40271534,0.000201816347124,1.0,0.0460674601212
21,10.2307/40271534,0.217356205853,1077.0,54.034770333
22,10.2307/40271534,0.017961654894,89.0,2.45207777475
23,10.2307/40271534,0.00363269424823,18.0,0.105436525398
26,10.2307/40271534,0.000807265388496,4.0,0.150274065204
29,10.2307/40271534,0.00322906155399,16.0,0.145478218134
31,10.2307/40271534,0.0290615539859,144.0,0.65654681724
33,10.2307/40271534,0.00242179616549,12.0,0.244402588655
34,10.2307/40271534,0.00726538849647,36.0,0.193735659306
36,10.2307/40271534,0.289202825429,1433.0,23.9920458829
38,10.2307/40271534,0.00121089808274,6.0,0.412552574627
39,10.2307/40271534,0.000201816347124,1.0,0.0410714330824
41,10.2307/40271534,0.00121089808274,6.0,0.257891243635
43,10.2307/40271534,0.000605449041372,3.0,0.0215342254108
45,10.2307/40271534,0.0110998990918,55.0,0.946181189426
46,10.2307/40271534,0.00565085771948,28.0,0.479548014065
47,10.2307/40271534,0.000807265388496,4.0,0.0697697787236
48,10.2307/40271534,0.000201816347124,1.0,0.043578575141
49,10.2307/40271534,0.00141271442987,7.0,0.197138888049
55,10.2307/40271534,0.000605449041372,3.0,0.245327746578
56,10.2307/40271534,0.000605449041372,3.0,0.200458766569
57,10.2307/40271534,0.00100908173562,5.0,0.282551280233
58,10.2307/40271534,0.00100908173562,5.0,0.16832306899
59,10.2307/40271534,0.00121089808274,6.0,0.285074031951
61,10.2307/40271534,0.000807265388496,4.0,0.118929500398
62,10.2307/40271534,0.000201816347124,1.0,0.035659584555
64,10.2307/40271534,0.00161453077699,8.0,0.222911827158
67,10.2307/40271534,0.000201816347124,1.0,0.0407309026507
68,10.2307/40271534,0.00464177598385,23.0,0.238563730901
69,10.2307/40271534,0.0284561049445,141.0,0.711908735375
70,10.2307/40271534,0.0125126135217,62.0,0.60126972939
71,10.2307/40271534,0.000201816347124,1.0,0.0388526948073
75,10.2307/40271534,0.104339051463,517.0,1.8471457323
80,10.2307/40271534,0.000403632694248,2.0,0.189459267848
81,10.2307/40271534,0.0155398587286,77.0,0.755927954451
82,10.2307/40271534,0.00706357214934,35.0,0.937997097938
83,10.2307/40271534,0.00423814328961,21.0,0.717428473423
85,10.2307/40271534,0.000807265388496,4.0,0.16565504092
86,10.2307/40271534,0.0411705348133,204.0,0.996554727054
89,10.2307/40271534,0.00443995963673,22.0,0.526302385763
90,10.2307/40271534,0.000403632694248,2.0,0.136610103659
91,10.2307/40271534,0.000403632694248,2.0,0.0599960884419
92,10.2307/40271534,0.0478304742684,237.0,3.62984208021
95,10.2307/40271534,0.000201816347124,1.0,0.0160127308347
98,10.2307/40271534,0.000201816347124,1.0,0.0370530238117
99,10.2307/40271534,0.000403632694248,2.0,0.135873632282
0,10.2307/40271535,0.00109481059777,5.0,0.145039613884
1,10.2307/40271535,0.00240858331509,11.0,0.620284059178
2,10.2307/40271535,0.00109481059777,5.0,0.268299773776
3,10.2307/40271535,0.000218962119553,1.0,0.0373090114905
4,10.2307/40271535,0.0457630829866,209.0,0.778468384236
8,10.2307/40271535,0.000437924239107,2.0,0.109138785811
9,10.2307/40271535,0.00131377271732,6.0,0.307846521309
10,10.2307/40271535,0.000218962119553,1.0,0.0213326925932
13,10.2307/40271535,0.00372235603241,17.0,0.705761586752
14,10.2307/40271535,0.000218962119553,1.0,0.0311814795753
16,10.2307/40271535,0.000875848478213,4.0,0.118327511154
18,10.2307/40271535,0.00503612874973,23.0,1.01430910082
23,10.2307/40271535,0.0654696737464,299.0,1.90021357347
24,10.2307/40271535,0.367199474491,1677.0,87.4799297457
26,10.2307/40271535,0.000218962119553,1.0,0.0407602361007
27,10.2307/40271535,0.221808627108,1013.0,6.67509365353
29,10.2307/40271535,0.000218962119553,1.0,0.00986485344393
31,10.2307/40271535,0.00963433326035,44.0,0.217654941693
32,10.2307/40271535,0.00065688635866,3.0,0.0960753273695
34,10.2307/40271535,0.00897744690169,41.0,0.239388656949
35,10.2307/40271535,0.00109481059777,5.0,0.250104895162
36,10.2307/40271535,0.000218962119553,1.0,0.0181649304814
40,10.2307/40271535,0.0032844317933,15.0,0.440153498235
43,10.2307/40271535,0.0540836435297,247.0,1.92361254411
44,10.2307/40271535,0.000218962119553,1.0,0.0235595650813
46,10.2307/40271535,0.000218962119553,1.0,0.0185817542752
48,10.2307/40271535,0.0385373330414,176.0,8.32143722552
50,10.2307/40271535,0.000437924239107,2.0,0.116482981177
54,10.2307/40271535,0.00262754543464,12.0,0.367461307927
56,10.2307/40271535,0.00722574994526,33.0,2.39238122878
57,10.2307/40271535,0.00131377271732,6.0,0.367867289745
58,10.2307/40271535,0.000437924239107,2.0,0.0730493371443
68,10.2307/40271535,0.00963433326035,44.0,0.495155840205
69,10.2307/40271535,0.00569301510839,26.0,0.142426631972
70,10.2307/40271535,0.0661265601051,302.0,3.17758546853
72,10.2307/40271535,0.00065688635866,3.0,0.0821486994558
74,10.2307/40271535,0.00197065907598,9.0,0.281228213075
75,10.2307/40271535,0.0201445149989,92.0,0.356624431482
79,10.2307/40271535,0.00394131815196,18.0,0.474253531863
81,10.2307/40271535,0.000218962119553,1.0,0.0106512929125
82,10.2307/40271535,0.00481716663017,22.0,0.639688846358
83,10.2307/40271535,0.000437924239107,2.0,0.0741313582076
85,10.2307/40271535,0.00131377271732,6.0,0.269592969485
86,10.2307/40271535,0.0275892270637,126.0,0.667811938096
88,10.2307/40271535,0.00153273483687,7.0,0.187277229081
91,10.2307/40271535,0.000218962119553,1.0,0.0325465971348
92,10.2307/40271535,0.000218962119553,1.0,0.0166169775166
94,10.2307/40271535,0.000437924239107,2.0,0.0638205699195
98,10.2307/40271535,0.00875848478213,40.0,1.6080379504
2,10.2307/4331055,0.00372142477406,7.0,0.911991011997
3,10.2307/4331055,0.000531632110579,1.0,0.0905849311416
4,10.2307/4331055,0.0637958532695,120.0,1.08522091552
7,10.2307/4331055,0.00106326422116,2.0,0.217793150979
10,10.2307/4331055,0.00797448165869,15.0,0.776925096278
12,10.2307/4331055,0.000531632110579,1.0,0.0298312200467
14,10.2307/4331055,0.00106326422116,2.0,0.151415010335
18,10.2307/4331055,0.00637958532695,12.0,1.28488999748
21,10.2307/4331055,0.000531632110579,1.0,0.132163785635
23,10.2307/4331055,0.112174375332,211.0,3.25578635732
25,10.2307/4331055,0.000531632110579,1.0,0.089039089168
29,10.2307/4331055,0.00744284954811,14.0,0.335321105528
31,10.2307/4331055,0.0419989367358,79.0,0.948822910666
34,10.2307/4331055,0.0430622009569,81.0,1.14827774146
38,10.2307/4331055,0.000531632110579,1.0,0.181126883508
43,10.2307/4331055,0.0255183413078,48.0,0.90762009068
48,10.2307/4331055,0.387028176502,728.0,83.5717062156
49,10.2307/4331055,0.00372142477406,7.0,0.519310574313
59,10.2307/4331055,0.000531632110579,1.0,0.125158765578
67,10.2307/4331055,0.00425305688464,8.0,0.858358841614
68,10.2307/4331055,0.000531632110579,1.0,0.0273231927192
70,10.2307/4331055,0.000531632110579,1.0,0.0255465650489
74,10.2307/4331055,0.0340244550771,64.0,4.85555153543
77,10.2307/4331055,0.000531632110579,1.0,0.0833101974557
79,10.2307/4331055,0.0999468367889,188.0,12.0264689422
81,10.2307/4331055,0.0196703880914,37.0,0.95685530306
86,10.2307/4331055,0.130249867092,245.0,3.15276741819
95,10.2307/4331055,0.00212652844232,4.0,0.168725319056
1,10.2307/4331054,0.00135869565217,8.0,0.34990579277
3,10.2307/4331054,0.07421875,437.0,12.6461517737
4,10.2307/4331054,0.164741847826,970.0,2.8023968606
6,10.2307/4331054,0.00118885869565,7.0,0.169558192059
8,10.2307/4331054,0.000339673913043,2.0,0.0846529950405
9,10.2307/4331054,0.00254755434783,15.0,0.59694933034
10,10.2307/4331054,0.0139266304348,82.0,1.3568215659
12,10.2307/4331054,0.11277173913,664.0,6.32790702086
14,10.2307/4331054,0.000849184782609,5.0,0.120928852938
15,10.2307/4331054,0.00186820652174,11.0,0.222167965234
18,10.2307/4331054,0.000169836956522,1.0,0.0342062681905
20,10.2307/4331054,0.00101902173913,6.0,0.2326062482
21,10.2307/4331054,0.00271739130435,16.0,0.675543697772
22,10.2307/4331054,0.0434782608696,256.0,5.93553755442
23,10.2307/4331054,0.0377038043478,222.0,1.09432775044
24,10.2307/4331054,0.0147758152174,87.0,3.5201228949
26,10.2307/4331054,0.000169836956522,1.0,0.0316154888369
27,10.2307/4331054,0.00832201086957,49.0,0.250442025923
29,10.2307/4331054,0.0023777173913,14.0,0.107122792034
31,10.2307/4331054,0.062160326087,366.0,1.40430082544
32,10.2307/4331054,0.00118885869565,7.0,0.173880895645
33,10.2307/4331054,0.000679347826087,4.0,0.0685583574947
34,10.2307/4331054,0.0358355978261,211.0,0.955576315683
36,10.2307/4331054,0.00288722826087,17.0,0.239522255035
40,10.2307/4331054,0.0202105978261,119.0,2.70846401887
43,10.2307/4331054,0.0193614130435,114.0,0.688634392426
45,10.2307/4331054,0.00356657608696,21.0,0.304023232663
46,10.2307/4331054,0.000849184782609,5.0,0.0720642593195
48,10.2307/4331054,0.00577445652174,34.0,1.24688902072
49,10.2307/4331054,0.00186820652174,11.0,0.260701064953
50,10.2307/4331054,0.000509510869565,3.0,0.135524229373
51,10.2307/4331054,0.00220788043478,13.0,0.327186708354
52,10.2307/4331054,0.00356657608696,21.0,0.816327574997
53,10.2307/4331054,0.000849184782609,5.0,0.158118434057
54,10.2307/4331054,0.00101902173913,6.0,0.142509832991
57,10.2307/4331054,0.000509510869565,3.0,0.142667281952
58,10.2307/4331054,0.00288722826087,17.0,0.481613237648
59,10.2307/4331054,0.00169836956522,10.0,0.399836341801
62,10.2307/4331054,0.000169836956522,1.0,0.0300090423692
63,10.2307/4331054,0.00730298913043,43.0,0.903642763717
68,10.2307/4331054,0.0185122282609,109.0,0.951434592397
69,10.2307/4331054,0.0297214673913,175.0,0.743565301903
70,10.2307/4331054,0.0183423913043,108.0,0.881408559196
71,10.2307/4331054,0.000169836956522,1.0,0.032696179139
73,10.2307/4331054,0.00101902173913,6.0,0.304849530258
75,10.2307/4331054,0.0239470108696,141.0,0.42394116401
76,10.2307/4331054,0.00288722826087,17.0,0.500365565151
77,10.2307/4331054,0.000679347826087,4.0,0.106458207482
79,10.2307/4331054,0.170686141304,1005.0,20.5384346639
80,10.2307/4331054,0.000679347826087,4.0,0.318875907672
81,10.2307/4331054,0.000339673913043,2.0,0.0165232522864
82,10.2307/4331054,0.00815217391304,48.0,1.0825564333
84,10.2307/4331054,0.000339673913043,2.0,0.0985774604783
85,10.2307/4331054,0.00441576086957,26.0,0.90613701264
86,10.2307/4331054,0.0103600543478,61.0,0.250770634379
87,10.2307/4331054,0.000679347826087,4.0,0.131407109478
88,10.2307/4331054,0.000169836956522,1.0,0.0207515310853
89,10.2307/4331054,0.03125,184.0,3.70430159298
90,10.2307/4331054,0.00135869565217,8.0,0.459852624748
92,10.2307/4331054,0.00577445652174,34.0,0.438221982816
93,10.2307/4331054,0.000509510869565,3.0,0.0532162000289
94,10.2307/4331054,0.0015285326087,9.0,0.222759586056
95,10.2307/4331054,0.00186820652174,11.0,0.148229261914
96,10.2307/4331054,0.000339673913043,2.0,0.0541428404832
97,10.2307/4331054,0.00492527173913,29.0,1.01426604458
98,10.2307/4331054,0.00169836956522,10.0,0.311816801948
0,10.2307/4331509,0.00043321299639,3.0,0.0573917039662
3,10.2307/4331509,0.00129963898917,9.0,0.221445819393
4,10.2307/4331509,0.0629602888087,436.0,1.07100726396
7,10.2307/4331509,0.00028880866426,2.0,0.0591579663526
8,10.2307/4331509,0.00245487364621,17.0,0.611799725024
9,10.2307/4331509,0.00129963898917,9.0,0.304534670646
11,10.2307/4331509,0.00014440433213,1.0,0.0291821919386
12,10.2307/4331509,0.0014440433213,10.0,0.0810289168345
13,10.2307/4331509,0.00086642599278,6.0,0.164275039288
15,10.2307/4331509,0.00014440433213,1.0,0.0171726285435
16,10.2307/4331509,0.0216606498195,150.0,2.92636323162
17,10.2307/4331509,0.00014440433213,1.0,0.0280355232575
20,10.2307/4331509,0.00173285198556,12.0,0.395548184665
21,10.2307/4331509,0.00173285198556,12.0,0.43078714359
23,10.2307/4331509,0.0374007220217,259.0,1.08553098826
24,10.2307/4331509,0.00389891696751,27.0,0.928860213852
27,10.2307/4331509,0.0473646209386,328.0,1.42538766302
28,10.2307/4331509,0.00028880866426,2.0,0.0439863079027
30,10.2307/4331509,0.00014440433213,1.0,0.0280165863075
31,10.2307/4331509,0.00808664259928,56.0,0.182690143249
32,10.2307/4331509,0.00072202166065,5.0,0.105601930228
33,10.2307/4331509,0.00332129963899,23.0,0.335178592251
34,10.2307/4331509,0.0587725631769,407.0,1.56720336176
35,10.2307/4331509,0.00014440433213,1.0,0.0329885648001
36,10.2307/4331509,0.00072202166065,5.0,0.0598983664321
37,10.2307/4331509,0.00014440433213,1.0,0.037879106979
38,10.2307/4331509,0.00014440433213,1.0,0.049198507997
40,10.2307/4331509,0.254007220217,1759.0,34.0400329772
42,10.2307/4331509,0.00057761732852,4.0,0.168986034394
43,10.2307/4331509,0.0365342960289,253.0,1.29942854336
44,10.2307/4331509,0.00202166064982,14.0,0.217523678291
45,10.2307/4331509,0.00202166064982,14.0,0.17233105116
47,10.2307/4331509,0.00346570397112,24.0,0.299531483242
48,10.2307/4331509,0.00014440433213,1.0,0.0311814931153
49,10.2307/4331509,0.00101083032491,7.0,0.141057500402
50,10.2307/4331509,0.00736462093863,51.0,1.95890733045
51,10.2307/4331509,0.00332129963899,23.0,0.492184757481
52,10.2307/4331509,0.00014440433213,1.0,0.0330516538531
53,10.2307/4331509,0.00909747292419,63.0,1.69395189611
54,10.2307/4331509,0.0014440433213,10.0,0.201948952262
58,10.2307/4331509,0.0014440433213,10.0,0.240878211363
59,10.2307/4331509,0.00173285198556,12.0,0.407954318647
61,10.2307/4331509,0.00072202166065,5.0,0.106371060374
64,10.2307/4331509,0.00043321299639,3.0,0.059811991168
66,10.2307/4331509,0.00014440433213,1.0,0.0256372314212
67,10.2307/4331509,0.00057761732852,4.0,0.116575666504
68,10.2307/4331509,0.00057761732852,4.0,0.0296865995696
69,10.2307/4331509,0.00837545126354,58.0,0.209535244857
70,10.2307/4331509,0.111335740072,771.0,5.35002621064
72,10.2307/4331509,0.00202166064982,14.0,0.252824238065
73,10.2307/4331509,0.00014440433213,1.0,0.0431998564179
75,10.2307/4331509,0.228303249097,1581.0,4.0417213529
76,10.2307/4331509,0.00014440433213,1.0,0.0250257162676
77,10.2307/4331509,0.00043321299639,3.0,0.0678872843671
78,10.2307/4331509,0.00418772563177,29.0,0.642159861614
79,10.2307/4331509,0.00101083032491,7.0,0.121631858485
80,10.2307/4331509,0.00187725631769,13.0,0.881156587612
81,10.2307/4331509,0.00259927797834,18.0,0.126440459951
82,10.2307/4331509,0.00592057761733,41.0,0.786214751651
83,10.2307/4331509,0.0150180505415,104.0,2.54223992384
85,10.2307/4331509,0.00014440433213,1.0,0.0296325172476
86,10.2307/4331509,0.0116967509025,81.0,0.283126086555
89,10.2307/4331509,0.0072202166065,50.0,0.855867516067
90,10.2307/4331509,0.00057761732852,4.0,0.19549546964
92,10.2307/4331509,0.00736462093863,51.0,0.558899141117
93,10.2307/4331509,0.00404332129964,28.0,0.42230736951
95,10.2307/4331509,0.00043321299639,3.0,0.0343724539868
98,10.2307/4331509,0.00259927797834,18.0,0.477221544225
2,10.2307/4331508,0.00107353730542,4.0,0.263086434103
3,10.2307/4331508,0.00134192163178,5.0,0.228650369669
4,10.2307/4331508,0.0101986044015,38.0,0.173486805778
6,10.2307/4331508,0.00268384326355,10.0,0.382776870962
13,10.2307/4331508,0.0024154589372,9.0,0.457972885294
15,10.2307/4331508,0.000536768652711,2.0,0.063832771156
18,10.2307/4331508,0.00107353730542,4.0,0.216217398932
20,10.2307/4331508,0.00724637681159,27.0,1.65408887609
21,10.2307/4331508,0.0024154589372,9.0,0.600483286908
22,10.2307/4331508,0.00134192163178,5.0,0.183195603531
